strategy,h1_ema,spike_mult,hold,dir,session,regime,n,wr,pf,avg_r,oos_pf,months,tpm,m5_ema,zone_atr
PULLBACK,21,0.0,48,—,False,—,760,0.39210526315789473,1.2499349556831387,0.15167894736842105,1.2104152542372881,11,69.0909090909091,50.0,0.75
PULLBACK,100,0.0,18,—,True,—,735,0.39727891156462586,1.2497823120856217,0.14869795918367348,1.0822144663271485,11,66.81818181818181,50.0,0.5
SPIKE,21,3.0,36,BOTH,False,any,94,0.3829787234042553,1.2471206896551723,0.15247872340425533,0.8236874999999999,10,9.4,,
SPIKE,50,3.0,36,BOTH,False,any,94,0.3829787234042553,1.2471206896551723,0.15247872340425533,0.8236874999999999,10,9.4,,
SPIKE,14,3.0,36,BOTH,False,any,94,0.3829787234042553,1.2471206896551723,0.15247872340425533,0.8236874999999999,10,9.4,,
PULLBACK,21,0.0,24,—,True,—,818,0.4083129584352078,1.2461922135309058,0.144940097799511,1.316024543974621,11,74.36363636363636,21.0,0.75
PULLBACK,21,0.0,48,—,True,—,640,0.3890625,1.24469820971867,0.14949531249999998,1.120108910891089,11,58.18181818181818,21.0,0.5
PULLBACK,50,0.0,36,—,True,—,755,0.3920529801324503,1.2441002178649236,0.14840000000000003,1.3015714285714286,11,68.63636363636364,50.0,1.5
SPIKE,50,3.5,48,BOTH,False,any,45,0.37777777777777777,1.2412142857142856,0.15008888888888888,0.2683,10,4.5,,
SPIKE,21,3.5,48,BOTH,False,any,45,0.37777777777777777,1.2412142857142856,0.15008888888888888,0.2683,10,4.5,,
SPIKE,14,3.5,48,BOTH,False,any,45,0.37777777777777777,1.2412142857142856,0.15008888888888888,0.2683,10,4.5,,
SPIKE,21,3.5,18,BOTH,False,any,48,0.375,1.2342333333333333,0.14639583333333328,0.2683,10,4.8,,
SPIKE,50,3.5,18,BOTH,False,any,48,0.375,1.2342333333333333,0.14639583333333328,0.2683,10,4.8,,
SPIKE,14,3.5,18,BOTH,False,any,48,0.375,1.2342333333333333,0.14639583333333328,0.2683,10,4.8,,
SPIKE,50,2.5,12,BUY,False,any,128,0.40625,1.230763157894737,0.137015625,1.2000000000000002,10,12.8,,
SPIKE,14,2.5,12,BUY,False,any,128,0.40625,1.230763157894737,0.137015625,1.2000000000000002,10,12.8,,
SPIKE,21,2.5,12,BUY,False,any,128,0.40625,1.230763157894737,0.137015625,1.2000000000000002,10,12.8,,
SPIKE,21,2.5,36,BOTH,True,counter,20,0.45,1.2305454545454546,0.12680000000000002,0.9659999999999999,9,2.2222222222222223,,
PULLBACK,21,0.0,24,—,False,—,824,0.4053398058252427,1.2301650547690115,0.1363507281553398,1.302731092436975,11,74.9090909090909,21.0,1.5
PULLBACK,21,0.0,18,—,True,—,822,0.40389294403892945,1.2274830752592005,0.1330596107055961,1.2917844613236145,11,74.72727272727273,21.0,1.0
SPIKE,14,2.5,48,BOTH,False,any,200,0.375,1.2237506768934832,0.13842000000000002,1.1490344667131984,11,18.181818181818183,,
