strategy,h1_ema,spike_mult,hold,dir,session,regime,n,wr,pf,avg_r,oos_pf,months,tpm,m5_ema,zone_atr
PULLBACK,100,0.0,24,—,False,—,1338,0.37070254110612855,1.0616475153678082,0.038420777279521666,1.1798312428283149,11,121.63636363636364,21.0,0.3
PULLBACK,50,0.0,18,—,True,—,1208,0.36837748344370863,1.0614683058214887,0.03816225165562912,1.187698168107637,11,109.81818181818181,21.0,0.5
PULLBACK,50,0.0,24,—,True,—,1023,0.3704789833822092,1.0593766128149387,0.03711241446725318,1.3245945435410313,11,93.0,21.0,0.5
PULLBACK,100,0.0,18,—,False,—,1532,0.3668407310704961,1.0587197004794258,0.036567885117493475,0.9826601758666879,11,139.27272727272728,50.0,0.75
SPIKE,14,2.0,18,SELL,False,any,287,0.3554006968641115,1.0583176069933409,0.03747038327526133,0.9892916666666668,11,26.09090909090909,,
SPIKE,50,2.0,18,SELL,False,any,287,0.3554006968641115,1.0583176069933409,0.03747038327526133,0.9892916666666668,11,26.09090909090909,,
SPIKE,21,2.0,18,SELL,False,any,287,0.3554006968641115,1.0583176069933409,0.03747038327526133,0.9892916666666668,11,26.09090909090909,,
SPIKE,21,1.5,12,BUY,True,any,520,0.3730769230769231,1.0577885306108485,0.03573653846153846,1.0068221581683388,11,47.27272727272727,,
SPIKE,14,1.5,12,BUY,True,any,520,0.3730769230769231,1.0577885306108485,0.03573653846153846,1.0068221581683388,11,47.27272727272727,,
SPIKE,50,1.5,12,BUY,True,any,520,0.3730769230769231,1.0577885306108485,0.03573653846153846,1.0068221581683388,11,47.27272727272727,,
SPIKE,50,1.5,12,BUY,False,any,914,0.3741794310722101,1.0575664187035068,0.035560175054704594,1.1182743264466066,11,83.0909090909091,,
SPIKE,14,1.5,12,BUY,False,any,914,0.3741794310722101,1.0575664187035068,0.035560175054704594,1.1182743264466066,11,83.0909090909091,,
SPIKE,21,1.5,12,BUY,False,any,914,0.3741794310722101,1.0575664187035068,0.035560175054704594,1.1182743264466066,11,83.0909090909091,,
SPIKE,21,1.5,6,BOTH,False,any,1657,0.40253470126735064,1.0573220415988178,0.032589016294508145,1.0369025294651721,11,150.63636363636363,,
SPIKE,14,1.5,6,BOTH,False,any,1657,0.40253470126735064,1.0573220415988178,0.032589016294508145,1.0369025294651721,11,150.63636363636363,,
SPIKE,50,1.5,6,BOTH,False,any,1657,0.40253470126735064,1.0573220415988178,0.032589016294508145,1.0369025294651721,11,150.63636363636363,,
PULLBACK,100,0.0,18,—,True,—,1176,0.3715986394557823,1.0554035417387815,0.034297619047619035,1.205029991630243,11,106.9090909090909,13.0,0.3
PULLBACK,100,0.0,12,—,True,—,1536,0.3802083333333333,1.0546390816468307,0.032515625,1.067680861936065,11,139.63636363636363,21.0,0.5
PULLBACK,50,0.0,24,—,True,—,1146,0.36300174520069806,1.0534122378278188,0.03379493891797558,1.2268444088451524,11,104.18181818181819,13.0,0.5
SPIKE,21,2.5,6,SELL,True,any,54,0.4074074074074074,1.0521874999999998,0.030925925925925926,0.9301111111111111,11,4.909090909090909,,
SPIKE,50,2.5,6,SELL,True,any,54,0.4074074074074074,1.0521874999999998,0.030925925925925926,0.9301111111111111,11,4.909090909090909,,
SPIKE,14,2.5,6,SELL,True,any,54,0.4074074074074074,1.0521874999999998,0.030925925925925926,0.9301111111111111,11,4.909090909090909,,
SPIKE,14,2.0,24,BUY,True,any,153,0.35947712418300654,1.0491372108134869,0.031137254901960815,1.0622809267333504,10,15.3,,
SPIKE,50,2.0,24,BUY,True,any,153,0.35947712418300654,1.0491372108134869,0.031137254901960815,1.0622809267333504,10,15.3,,
SPIKE,21,2.0,24,BUY,True,any,153,0.35947712418300654,1.0491372108134869,0.031137254901960815,1.0622809267333504,10,15.3,,
SPIKE,50,1.5,18,BUY,False,any,832,0.3641826923076923,1.0477558382562058,0.030072115384615385,1.076311925187418,11,75.63636363636364,,
SPIKE,21,1.5,18,BUY,False,any,832,0.3641826923076923,1.0477558382562058,0.030072115384615385,1.076311925187418,11,75.63636363636364,,
SPIKE,14,1.5,18,BUY,False,any,832,0.3641826923076923,1.0477558382562058,0.030072115384615385,1.076311925187418,11,75.63636363636364,,
PULLBACK,100,0.0,12,—,True,—,1223,0.38348323793949307,1.0462194784144545,0.02755928045789044,1.1149224902732349,11,111.18181818181819,21.0,0.3
PULLBACK,100,0.0,18,—,True,—,1210,0.36363636363636365,1.0438209992316034,0.027477685950413208,1.1398347630585206,11,110.0,21.0,0.5
PULLBACK,100,0.0,18,—,False,—,1865,0.3683646112600536,1.0434813711598596,0.027050402144772116,1.1281995784752727,11,169.54545454545453,21.0,0.5
PULLBACK,100,0.0,12,—,False,—,1898,0.38724973656480505,1.0429807051369346,0.025275553213909386,1.116487619187057,11,172.54545454545453,21.0,0.3
PULLBACK,100,0.0,12,—,False,—,2237,0.3875726419311578,1.0414568483205011,0.02465757711220384,1.0677850813458076,11,203.36363636363637,13.0,0.3
PULLBACK,50,0.0,24,—,True,—,1003,0.36191425722831505,1.036698996397364,0.02322731804586241,1.266962827204271,11,91.18181818181819,13.0,0.3
SPIKE,50,1.5,6,BOTH,True,any,948,0.4008438818565401,1.0353481587351872,0.020244725738396627,0.9304808236550048,11,86.18181818181819,,
SPIKE,14,1.5,6,BOTH,True,any,948,0.4008438818565401,1.0353481587351872,0.020244725738396627,0.9304808236550048,11,86.18181818181819,,
SPIKE,21,1.5,6,BOTH,True,any,948,0.4008438818565401,1.0353481587351872,0.020244725738396627,0.9304808236550048,11,86.18181818181819,,
PULLBACK,100,0.0,18,—,False,—,1838,0.3721436343852013,1.0294204460249228,0.018167029379760613,1.1600203492797916,11,167.0909090909091,13.0,0.3
PULLBACK,100,0.0,24,—,False,—,1534,0.36571056062581486,1.0282223178914862,0.017777705345501955,1.1961130202033874,11,139.45454545454547,13.0,0.3
SPIKE,21,2.5,24,SELL,True,any,53,0.33962264150943394,1.0268320577109176,0.017264150943396245,1.028888888888889,11,4.818181818181818,,
SPIKE,14,2.5,24,SELL,True,any,53,0.33962264150943394,1.0268320577109176,0.017264150943396245,1.028888888888889,11,4.818181818181818,,
SPIKE,50,2.5,24,SELL,True,any,53,0.33962264150943394,1.0268320577109176,0.017264150943396245,1.028888888888889,11,4.818181818181818,,
SPIKE,21,2.0,24,SELL,False,any,275,0.3490909090909091,1.02652989034312,0.017181818181818163,0.9242391304347827,11,25.0,,
SPIKE,14,2.0,24,SELL,False,any,275,0.3490909090909091,1.02652989034312,0.017181818181818163,0.9242391304347827,11,25.0,,
SPIKE,50,2.0,24,SELL,False,any,275,0.3490909090909091,1.02652989034312,0.017181818181818163,0.9242391304347827,11,25.0,,
PULLBACK,100,0.0,24,—,True,—,1152,0.3541666666666667,1.026235033739653,0.01682378472222222,1.1760665972944848,11,104.72727272727273,13.0,0.5
SPIKE,21,2.5,12,SELL,True,any,54,0.37037037037037035,1.025294117647059,0.01592592592592593,0.9371111111111112,11,4.909090909090909,,
SPIKE,50,2.5,12,SELL,True,any,54,0.37037037037037035,1.025294117647059,0.01592592592592593,0.9371111111111112,11,4.909090909090909,,
SPIKE,14,2.5,12,SELL,True,any,54,0.37037037037037035,1.025294117647059,0.01592592592592593,0.9371111111111112,11,4.909090909090909,,
PULLBACK,100,0.0,24,—,True,—,1015,0.3605911330049261,1.0242792675194867,0.015393103448275868,1.372293313771837,11,92.27272727272727,21.0,0.5
PULLBACK,100,0.0,24,—,True,—,1008,0.35714285714285715,1.0111953594107148,0.007137896825396826,1.2440668417846312,11,91.63636363636364,13.0,0.3
SPIKE,50,1.5,18,BUY,True,any,479,0.3569937369519833,1.0084843053434118,0.005415448851774555,0.879630841733211,11,43.54545454545455,,
SPIKE,21,1.5,18,BUY,True,any,479,0.3569937369519833,1.0084843053434118,0.005415448851774555,0.879630841733211,11,43.54545454545455,,
SPIKE,14,1.5,18,BUY,True,any,479,0.3569937369519833,1.0084843053434118,0.005415448851774555,0.879630841733211,11,43.54545454545455,,
SPIKE,14,2.5,12,BOTH,True,any,104,0.36538461538461536,1.007939393939394,0.005038461538461521,1.1474666666666666,11,9.454545454545455,,
SPIKE,21,2.5,12,BOTH,True,any,104,0.36538461538461536,1.007939393939394,0.005038461538461521,1.1474666666666666,11,9.454545454545455,,
SPIKE,50,2.5,12,BOTH,True,any,104,0.36538461538461536,1.007939393939394,0.005038461538461521,1.1474666666666666,11,9.454545454545455,,
SPIKE,21,1.5,24,BUY,False,any,759,0.35046113306982873,1.0074576700604174,0.004808959156785237,0.9898760019411302,11,69.0,,
SPIKE,50,1.5,24,BUY,False,any,759,0.35046113306982873,1.0074576700604174,0.004808959156785237,0.9898760019411302,11,69.0,,
SPIKE,14,1.5,24,BUY,False,any,759,0.35046113306982873,1.0074576700604174,0.004808959156785237,0.9898760019411302,11,69.0,,
SPIKE,14,1.5,24,BUY,True,any,442,0.34615384615384615,0.9992730145082537,-0.000470588235294106,0.9817966488288445,11,40.18181818181818,,
SPIKE,50,1.5,24,BUY,True,any,442,0.34615384615384615,0.9992730145082537,-0.000470588235294106,0.9817966488288445,11,40.18181818181818,,
SPIKE,21,1.5,24,BUY,True,any,442,0.34615384615384615,0.9992730145082537,-0.000470588235294106,0.9817966488288445,11,40.18181818181818,,
PULLBACK,50,0.0,24,—,False,—,1738,0.36018411967779057,0.9974120916197357,-0.0016461449942462626,1.0642444444444445,11,158.0,13.0,0.5
SPIKE,21,1.5,18,BOTH,False,any,1245,0.3526104417670683,0.9930451249756737,-0.004477911646586348,1.0247061872626324,11,113.18181818181819,,
