strategy,h1_ema,spike_mult,hold,dir,session,regime,n,wr,pf,avg_r,oos_pf,months,tpm,m5_ema,zone_atr
SPIKE,14,3.0,48,BOTH,False,counter,31,0.45161290322580644,1.5144117647058821,0.28209677419354834,1.0302,9,3.4444444444444446,,
SPIKE,50,3.5,12,BUY,False,any,39,0.46153846153846156,1.5120476190476193,0.27571794871794875,4.532,10,3.9,,
SPIKE,21,3.5,12,BUY,False,any,39,0.46153846153846156,1.5120476190476193,0.27571794871794875,4.532,10,3.9,,
SPIKE,14,3.5,12,BUY,False,any,39,0.46153846153846156,1.5120476190476193,0.27571794871794875,4.532,10,3.9,,
PULLBACK,21,0.0,18,—,False,—,817,0.4467564259485924,1.4891828100645734,0.2689008567931456,1.565609816810643,11,74.27272727272727,50.0,0.75
SPIKE,14,4.5,36,BOTH,False,any,19,0.42105263157894735,1.4852727272727273,0.2809473684210526,2.8724999999999996,9,2.111111111111111,,
SPIKE,21,4.5,36,BOTH,False,any,19,0.42105263157894735,1.4852727272727273,0.2809473684210526,2.8724999999999996,9,2.111111111111111,,
SPIKE,50,4.5,36,BOTH,False,any,19,0.42105263157894735,1.4852727272727273,0.2809473684210526,2.8724999999999996,9,2.111111111111111,,
SPIKE,21,3.0,12,BOTH,True,counter,16,0.4375,1.481888888888889,0.2710625,0.0,6,2.6666666666666665,,
SPIKE,21,3.0,12,BOTH,False,counter,41,0.4634146341463415,1.469181818181818,0.2517560975609756,1.7150000000000003,10,4.1,,
SPIKE,50,2.5,48,BUY,True,counter,47,0.40425531914893614,1.4601428571428572,0.27412765957446805,2.3405,8,5.875,,
PULLBACK,21,0.0,18,—,False,—,808,0.4405940594059406,1.450952988008671,0.24998143564356437,1.4297859192231293,11,73.45454545454545,50.0,0.5
PULLBACK,21,0.0,24,—,True,—,765,0.4287581699346405,1.4434049907677056,0.2501830065359477,1.2133684210526317,11,69.54545454545455,50.0,1.0
SPIKE,50,4.5,18,BOTH,False,any,19,0.42105263157894735,1.440090909090909,0.2547894736842105,2.15,9,2.111111111111111,,
SPIKE,21,4.5,18,BOTH,False,any,19,0.42105263157894735,1.440090909090909,0.2547894736842105,2.15,9,2.111111111111111,,
SPIKE,14,4.5,18,BOTH,False,any,19,0.42105263157894735,1.440090909090909,0.2547894736842105,2.15,9,2.111111111111111,,
PULLBACK,21,0.0,48,—,True,—,502,0.4163346613545817,1.434430034129693,0.2535617529880478,1.4976901408450702,11,45.63636363636363,50.0,0.5
PULLBACK,21,0.0,18,—,True,—,787,0.4358322744599746,1.4335212061111708,0.24052604828462515,1.0968804755157988,11,71.54545454545455,50.0,1.0
SPIKE,50,2.5,36,BUY,True,counter,48,0.3958333333333333,1.432758620689655,0.2614583333333333,2.3405,8,6.0,,
PULLBACK,21,0.0,48,—,True,—,775,0.41935483870967744,1.4244577777777778,0.24645935483870968,1.1989649122807018,11,70.45454545454545,21.0,1.5
PULLBACK,21,0.0,48,—,False,—,784,0.4272959183673469,1.4242815880286248,0.24244770408163266,1.2915258620689656,11,71.27272727272727,50.0,1.0
SPIKE,50,4.5,24,BOTH,False,any,19,0.42105263157894735,1.4180000000000001,0.24200000000000005,2.3925,9,2.111111111111111,,
SPIKE,21,4.5,24,BOTH,False,any,19,0.42105263157894735,1.4180000000000001,0.24200000000000005,2.3925,9,2.111111111111111,,
SPIKE,14,4.5,24,BOTH,False,any,19,0.42105263157894735,1.4180000000000001,0.24200000000000005,2.3925,9,2.111111111111111,,
PULLBACK,21,0.0,24,—,False,—,798,0.43107769423558895,1.4164545269726783,0.23616416040100252,1.3280086956521742,11,72.54545454545455,50.0,0.5
PULLBACK,21,0.0,48,—,True,—,643,0.42457231726283046,1.4127041949506178,0.236099533437014,1.2506702127659572,11,58.45454545454545,50.0,1.5
PULLBACK,21,0.0,18,—,False,—,824,0.42718446601941745,1.4099567886015338,0.23004247572815534,1.459654681668054,11,74.9090909090909,21.0,0.75
PULLBACK,21,0.0,18,—,False,—,822,0.4343065693430657,1.409104708703968,0.2295097323600973,1.3329050811693834,11,74.72727272727273,50.0,1.0
PULLBACK,21,0.0,36,—,True,—,577,0.42114384748700173,1.4010908076356534,0.23170883882149046,1.323192771084337,11,52.45454545454545,50.0,0.5
SPIKE,50,3.0,12,BOTH,False,counter,58,0.4482758620689655,1.39515625,0.21801724137931033,2.133714285714286,10,5.8,,
PULLBACK,21,0.0,24,—,False,—,824,0.4162621359223301,1.390489311604905,0.2246128640776699,1.427528506733303,11,74.9090909090909,21.0,1.5
SPIKE,21,3.0,18,BOTH,False,counter,41,0.43902439024390244,1.3834347826086955,0.21509756097560978,1.4961666666666666,10,4.1,,
PULLBACK,21,0.0,48,—,True,—,634,0.41009463722397477,1.3795841159109206,0.2231403785488959,1.329978021978022,11,57.63636363636363,21.0,0.5
PULLBACK,21,0.0,36,—,False,—,796,0.42839195979899497,1.3769529312978108,0.21487311557788943,1.3763396463513151,11,72.36363636363636,50.0,0.75
PULLBACK,21,0.0,36,—,False,—,763,0.4233289646133683,1.3733244410251042,0.21495806028833553,1.6511600000000002,11,69.36363636363636,50.0,0.5
SPIKE,21,3.0,24,BOTH,False,counter,41,0.43902439024390244,1.370391304347826,0.2077804878048781,1.4135,10,4.1,,
SPIKE,21,3.0,36,BOTH,False,counter,41,0.43902439024390244,1.3702173913043478,0.2076829268292683,1.4135,10,4.1,,
SPIKE,50,2.5,24,BUY,True,counter,48,0.3958333333333333,1.3700689655172416,0.22358333333333333,2.0734999999999997,8,6.0,,
PULLBACK,50,0.0,18,—,False,—,824,0.42354368932038833,1.369753293802708,0.2096990291262136,1.27748704596427,11,74.9090909090909,21.0,0.75
SPIKE,21,3.0,48,BUY,False,any,76,0.42105263157894735,1.3685909090909094,0.21339473684210528,2.472888888888889,10,7.6,,
SPIKE,14,3.0,48,BUY,False,any,76,0.42105263157894735,1.3685909090909094,0.21339473684210528,2.472888888888889,10,7.6,,
SPIKE,50,3.0,48,BUY,False,any,76,0.42105263157894735,1.3685909090909094,0.21339473684210528,2.472888888888889,10,7.6,,
PULLBACK,21,0.0,24,—,True,—,671,0.4172876304023845,1.3646125451795648,0.21198062593144562,1.3717364016736402,11,61.0,50.0,0.5
SPIKE,21,2.5,48,BUY,False,any,164,0.4024390243902439,1.361591836734694,0.21607317073170731,2.51085,10,16.4,,
SPIKE,14,2.5,48,BUY,False,any,164,0.4024390243902439,1.361591836734694,0.21607317073170731,2.51085,10,16.4,,
SPIKE,50,2.5,48,BUY,False,any,164,0.4024390243902439,1.361591836734694,0.21607317073170731,2.51085,10,16.4,,
PULLBACK,21,0.0,48,—,True,—,531,0.4124293785310734,1.3606150442762426,0.21120903954802261,1.1282409638554218,11,48.27272727272727,50.0,0.75
SPIKE,14,3.0,36,BUY,False,any,76,0.42105263157894735,1.3534772727272728,0.20464473684210527,2.3355555555555556,10,7.6,,
SPIKE,50,3.0,36,BUY,False,any,76,0.42105263157894735,1.3534772727272728,0.20464473684210527,2.3355555555555556,10,7.6,,
SPIKE,21,3.0,36,BUY,False,any,76,0.42105263157894735,1.3534772727272728,0.20464473684210527,2.3355555555555556,10,7.6,,
PULLBACK,21,0.0,36,—,True,—,804,0.4079601990049751,1.3517319360987985,0.20815049751243778,1.0383420581077805,11,73.0909090909091,21.0,1.0
SPIKE,14,3.0,18,BUY,False,any,77,0.42857142857142855,1.351340909090909,0.20076623376623376,2.488888888888889,10,7.7,,
SPIKE,21,3.0,18,BUY,False,any,77,0.42857142857142855,1.351340909090909,0.20076623376623376,2.488888888888889,10,7.7,,
SPIKE,50,3.0,18,BUY,False,any,77,0.42857142857142855,1.351340909090909,0.20076623376623376,2.488888888888889,10,7.7,,
PULLBACK,21,0.0,24,—,False,—,814,0.41646191646191644,1.3484420464154248,0.20198894348894347,1.3596062964764752,11,74.0,50.0,0.75
PULLBACK,21,0.0,36,—,True,—,748,0.41310160427807485,1.3451387255383336,0.20204411764705882,1.133678260869565,11,68.0,21.0,0.5
SPIKE,21,3.0,24,BUY,False,any,77,0.42857142857142855,1.344477272727273,0.19684415584415585,2.5169999999999995,10,7.7,,
SPIKE,14,3.0,24,BUY,False,any,77,0.42857142857142855,1.344477272727273,0.19684415584415585,2.5169999999999995,10,7.7,,
SPIKE,50,3.0,24,BUY,False,any,77,0.42857142857142855,1.344477272727273,0.19684415584415585,2.5169999999999995,10,7.7,,
PULLBACK,21,0.0,18,—,True,—,817,0.41982864137086906,1.3427741860052225,0.19377356181150548,1.2420040886309682,11,74.27272727272727,21.0,0.5
SPIKE,21,3.0,48,BOTH,False,counter,41,0.43902439024390244,1.3412608695652173,0.1914390243902439,1.4135,10,4.1,,
PULLBACK,21,0.0,18,—,False,—,824,0.41504854368932037,1.3411344890285601,0.19444417475728154,1.2861450324136892,11,74.9090909090909,21.0,0.5
SPIKE,14,2.5,18,BUY,False,any,177,0.4067796610169492,1.3371142857142857,0.19998305084745757,2.1181363636363635,10,17.7,,
SPIKE,50,2.5,18,BUY,False,any,177,0.4067796610169492,1.3371142857142857,0.19998305084745757,2.1181363636363635,10,17.7,,
SPIKE,21,2.5,18,BUY,False,any,177,0.4067796610169492,1.3371142857142857,0.19998305084745757,2.1181363636363635,10,17.7,,
SPIKE,50,2.5,12,BUY,True,counter,49,0.3877551020408163,1.334366666666667,0.20471428571428568,1.8574285714285712,8,6.125,,
PULLBACK,21,0.0,48,—,True,—,582,0.41580756013745707,1.3336935341009744,0.19419587628865984,1.096054347826087,11,52.90909090909091,50.0,1.0
PULLBACK,50,0.0,48,—,True,—,780,0.4025641025641026,1.3329978540772534,0.19894487179487177,1.186605263157895,11,70.9090909090909,21.0,1.5
